name,year,rating,metacritic
Ninja Pizza Girl,2015,2.76,82.0
Avernum 2: Crystal Souls,2015,2.43,78.0
Armikrog,2015,3.12,57.0
Thea: The Awakening,2015,3.23,73.0
The Deer God,2015,2.56,59.0
The Masterplan,2015,2.94,68.0
Oh...Sir! Prototype,2015,2.25,64.0
CLANNAD,2015,4.26,83.0
Splendor,2015,3.62,76.0
Last Word,2015,2.6,67.0
Cradle,2015,3.8,65.0
Madden NFL 16,2015,2.94,84.0
Agent A: A puzzle in disguise,2015,4.0,80.0
Bounty Train,2015,2.97,66.0
Subject 13,2015,2.89,59.0
The Legend of Heroes: Trails in the Sky SC,2015,4.44,80.0
Might & Magic Heroes VII,2015,3.3,67.0
Anno 2205,2015,3.92,72.0
Dead Effect 2,2015,2.84,53.0
The Park,2015,3.03,67.0
Extreme Exorcism,2015,2.72,75.0
Sword Art Online: Lost Song,2015,3.11,66.0
Bedlam,2015,2.69,54.0
Planetbase,2015,3.37,70.0
You Must Build A Boat,2015,3.73,71.0
Dragon Saga,2015,3.3,65.0
Tormentum - Dark Sorrow,2015,3.89,72.0
Shooting Stars!,2015,1.92,59.0
SENRAN KAGURA ESTIVAL VERSUS,2015,3.55,70.0
"Warhammer 40,000: Regicide",2015,3.18,72.0
Blues and Bullets,2015,3.24,73.0
Zombie Vikings,2015,3.0,74.0
Dyscourse,2015,3.0,71.0
Dream,2015,2.35,59.0
DRAGON QUEST HEROES: The World Tree's Woe and the Blight Below,2015,3.81,75.0
EA SPORTS NHL 16,2015,3.43,79.0
Sword Coast Legends,2015,3.18,61.0
White Night,2015,3.39,68.0
Shadow Blade: Reload,2015,3.44,70.0
NEON STRUCT,2015,3.14,62.0
LEGO DIMENSIONS,2015,3.51,74.0
Fire,2015,2.71,64.0
Woolfe - The Red Hood Diaries,2015,3.04,55.0
Albedo: Eyes From Outer Space,2015,2.0,66.0
Frozen Cortex,2015,2.5,79.0
Super Mario Maker,2015,4.12,80.0
Medieval: Total War - Collection,2015,3.57,88.0
Interloper,2015,2.75,77.0
Crookz - The Big Heist,2015,2.7,74.0
PixelJunk Nom Nom Galaxy,2015,2.77,68.0
RIDE,2015,3.0,68.0
Gryphon Knight Epic,2015,2.56,55.0
Legend of Kay Anniversary,2015,3.26,64.0
The Charnel House Trilogy,2015,3.71,68.0
VoidExpanse,2015,2.86,59.0
theHunter: Primal,2015,2.67,49.0
Skyshine's BEDLAM,2015,2.96,67.0
Three Fourths Home: Extended Edition,2015,3.27,77.0
Albert and Otto,2015,3.2,69.0
The Next Penelope,2015,3.17,82.0
Superdimension Neptune VS Sega Hard Girls,2015,3.23,72.0
Ironcast,2015,3.12,75.0
Gal*Gun: Double Peace,2015,3.4,65.0
Magnetic: Cage Closed,2015,2.67,61.0
Grandia II Anniversary Edition,2015,3.9,80.0
There Came an Echo,2015,2.58,58.0
STEINS;GATE 0,2015,4.29,81.0
DIGIMON STORY CYBER SLEUTH,2015,4.06,75.0
MISSING: An Interactive Thriller - Episode One,2015,3.41,63.0
Atelier Sophie: The Alchemist of the Mysterious Book,2015,3.9,73.0
Lethis - Path of Progress,2015,3.28,65.0
Hatoful Boyfriend: Holiday Star,2015,3.33,54.0
Space Colony,2015,4.0,74.0
StarСraft II: Legacy of the Void,2015,4.59,88.0
Splatoon,2015,4.14,81.0
Nights of Azure,2015,3.3,64.0
Inside My Radio,2015,2.0,68.0
Castle In The Darkness,2015,3.07,76.0
PONCHO,2015,2.57,62.0
Blitzkrieg 3,2015,3.59,68.0
Cities XXL,2015,3.45,47.0
Devilian,2015,2.78,63.0
Fat Princess Adventures,2015,3.19,63.0
Saint Seiya Soldiers' Soul,2015,3.72,59.0
Xenoblade Chronicles X,2015,4.32,84.0
The Corporate Machine,2015,1.0,80.0
Grand Ages: Medieval,2015,2.83,63.0
Calvino Noir,2015,3.31,55.0
Star Wars: Racer Revenge,2015,2.91,73.0
Etherium,2015,2.75,62.0
Persona 4: Dancing All Night,2015,4.38,76.0
LA Cops,2015,2.71,45.0
Sunset,2015,3.5,66.0
Alto's Adventure,2015,4.11,92.0
Kyn,2015,3.0,58.0
Lost Horizon 2,2015,3.38,58.0
Act of Aggression - Reboot Edition,2015,3.0,71.0
Final Fantasy XIV: Heavensward,2015,4.44,86.0
"Warhammer 40,000: Deathwatch - Enhanced Edition",2015,2.15,74.0
0RBITALIS,2015,2.71,73.0
Lemma,2015,3.58,73.0
Adventures of Pip,2015,3.0,72.0
Carmageddon: Reincarnation,2015,4.14,54.0
Vector Thrust,2015,2.75,57.0
ARSLAN: THE WARRIORS OF LEGEND,2015,3.0,57.0
Homesick,2015,2.5,72.0
Karmaflow: The Rock Opera Videogame - Act I & Act II,2015,2.83,47.0
Tony Hawk's Pro Skater 5,2015,2.48,36.0
PaRappa The Rapper 2,2015,3.86,67.0
StarDrive 2,2015,2.82,70.0
Pacer,2015,2.92,75.0
Euclidean,2015,2.14,62.0
Clandestine,2015,3.45,69.0
Football Manager 2016,2015,3.94,81.0
Monster Hunter 4 Ultimate,2015,4.27,86.0
Nitroplus Blasterz: Heroines Infinite Duel,2015,3.38,63.0
Fatal Frame: Maiden of Black Water,2015,3.67,67.0
Gravity Ghost,2015,3.85,75.0
Circa Infinity,2015,3.33,80.0
Dariusburst: Chronicle Saviours,2015,3.7,80.0
Bard's Gold,2015,2.8,58.0
Need for Speed No Limits,2015,2.67,67.0
iRacing,2015,3.9,79.0
Perils of Man,2015,3.0,61.0
Stairs,2015,3.25,65.0
MLB 15: The Show,2015,3.5,80.0
Animal Crossing: Happy Home Designer,2015,3.67,66.0
N.E.R.O.: Nothing Ever Remains Obscure,2015,2.0,59.0
Sublevel Zero,2015,3.44,71.0
Dragon Age: Inquisition - Trespasser,2015,4.32,77.0
The Evil Within: The Consequence,2015,3.93,76.0
The Evil Within: The Assignment,2015,3.91,80.0
Parallax,2015,2.83,68.0
Mighty Switch Force! Hyper Drive Edition,2015,3.44,85.0
Masochisia,2015,3.5,68.0
Niko: Through The Dream,2015,3.67,74.0
Kung Fu Panda Showdown of Legendary Legends,2015,2.88,66.0
A Pixel Story,2015,4.12,74.0
Shovel Knight: Plague of Shadows,2015,4.44,86.0
Don't Starve: Shipwrecked,2015,3.97,81.0
Pokémon Super Mystery Dungeon,2015,3.7,69.0
Lifeline...,2015,4.13,77.0
Tony Tough and the Night of Roasted Moths,2015,3.83,68.0
Xenoblade Chronicles 3D,2015,4.15,86.0
DmC: Devil May Cry: Definitive Edition,2015,3.91,84.0
Hard to Be a God,2015,3.14,55.0
The Evil Within: The Executioner,2015,3.54,59.0
Ray Gigant,2015,2.6,55.0
Mario Party 10,2015,3.24,66.0
Card Crawl,2015,4.1,84.0
The Coma: Cutting Class,2015,4.33,69.0
Destiny: The Taken King,2015,4.09,88.0
Prune,2015,4.0,92.0
Shadowmatic,2015,4.26,80.0
Picross 3D: Round 2,2015,4.19,86.0
BoxBoy!,2015,3.93,80.0
Animal Crossing: Amiibo Festival,2015,2.09,46.0
BADLAND 2,2015,4.36,91.0
Stella Glow,2015,4.0,79.0
Cut the Rope: Magic,2015,4.0,87.0
Rayman Adventures,2015,3.93,73.0
Space Marshals,2015,4.25,83.0
The Last of Us: Left Behind Stand Alone,2015,3.8,88.0
Batman: Arkham Knight - A Matter of Family,2015,3.88,62.0
Sonic Dash 2: Sonic Boom,2015,3.5,60.0
Mario Tennis: Ultra Smash,2015,2.56,58.0
Never Alone: Foxtales,2015,3.87,70.0
Mortal Kombat MOBILE,2015,2.56,66.0
Forgotten Memories: Remastered Edition,2015,4.71,72.0
Dragon Ball Z: Dokkan Battle,2015,4.0,71.0
Agent A,2015,3.45,80.0
Don't Starve: Pocket Edition,2015,2.67,80.0
Chibi-Robo! Zip Lash,2015,3.57,59.0
Destiny: House of Wolves,2015,3.5,72.0
DOOM (2016),2016,4.38,85.0
Dark Souls III,2016,4.4,89.0
Stardew Valley,2016,4.4,89.0
Hitman,2016,3.93,83.0
Deus Ex: Mankind Divided,2016,3.96,83.0
The Elder Scrolls V: Skyrim Special Edition,2016,4.45,74.0
Dishonored 2,2016,4.26,86.0
Don't Starve Together,2016,3.77,83.0
Uncharted 4: A Thief’s End,2016,4.49,93.0
Paladins,2016,3.08,78.0
Titanfall 2,2016,4.31,87.0
INSIDE,2016,4.39,87.0
Firewatch,2016,4.3,81.0
No Man's Sky,2016,3.71,75.0
Layers of Fear,2016,3.54,72.0
Battlefield 1,2016,3.84,88.0
XCOM 2,2016,4.1,88.0
Ori and the Blind Forest: Definitive Edition,2016,4.42,88.0
Sid Meier’s Civilization VI,2016,4.16,88.0
Watch Dogs 2,2016,3.84,79.0
Darksiders Warmastered Edition,2016,3.68,79.0
Darkest Dungeon,2016,4.17,84.0
Quantum Break,2016,3.91,66.0
Mafia III,2016,3.14,62.0
SUPERHOT,2016,4.19,82.0
The Witness,2016,4.01,87.0
Tom Clancy’s The Division,2016,3.7,80.0
Ratchet & Clank,2016,4.05,85.0
Dead by Daylight,2016,3.5,72.0
Overcooked,2016,4.07,81.0
Human: Fall Flat,2016,3.83,70.0
FINAL FANTASY XV,2016,3.87,82.0
Beholder,2016,3.8,75.0
Starbound,2016,3.82,81.0
Killing Floor 2,2016,3.53,75.0
Enter the Gungeon,2016,4.07,84.0
Drawful 2,2016,3.2,74.0
Orwell: Keeping an Eye On You,2016,3.28,77.0
Stellaris,2016,4.11,78.0
Oxenfree,2016,3.91,80.0
ABZU,2016,3.92,83.0
The Flame in the Flood,2016,2.9,73.0
Persona 5,2016,4.35,93.0
Yakuza Kiwami,2016,4.1,83.0
Shadow Tactics: Blades of the Shogun,2016,4.08,85.0
Call of Duty: Modern Warfare Remastered,2016,3.97,86.0
Street Fighter V,2016,3.49,74.0
Shadow Warrior 2,2016,3.51,78.0
Stories: The Path of Destinies,2016,3.22,74.0
Steep,2016,3.48,72.0
Furi,2016,3.94,76.0
Mirror's Edge Catalyst,2016,3.49,72.0
Grim Dawn,2016,3.97,83.0
Unravel,2016,3.94,78.0
SpeedRunners,2016,3.75,84.0
Far Cry Primal,2016,3.58,74.0
This is the Police,2016,3.89,66.0
Hyper Light Drifter,2016,4.14,84.0
Golf With Your Friends,2016,3.82,69.0
Overwatch,2016,4.13,91.0
Slime Rancher,2016,3.87,81.0
PAC-MAN CHAMPIONSHIP EDITION 2,2016,3.13,77.0
Call of Duty: Infinite Warfare,2016,3.58,73.0
Day of the Tentacle Remastered,2016,3.66,86.0
Resident Evil 0 / Biohazard 0 HD REMASTER,2016,3.82,69.0
The Last Guardian,2016,4.07,82.0
Sherlock Holmes: The Devil's Daughter,2016,3.7,65.0
Serial Cleaner,2016,3.2,72.0
Endless Space 2,2016,3.87,82.0
Trackmania Turbo,2016,3.48,79.0
RimWorld,2016,4.36,87.0
Ashes of the Singularity: Escalation,2016,2.41,81.0
Fractured Space,2016,2.41,79.0
Tyranny,2016,4.07,80.0
Tales of Berseria,2016,3.98,80.0
Tricky Towers,2016,3.67,80.0
Punch Club,2016,3.66,73.0
Planet Coaster,2016,3.78,83.0
Hue,2016,3.35,79.0
FIFA 17,2016,3.31,85.0
The Turing Test,2016,3.58,74.0
Portal Knights,2016,2.99,72.0
Hearts of Iron IV,2016,4.06,83.0
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,2016,4.02,80.0
Dead Island Definitive Edition,2016,3.52,67.0
Gears of War 4,2016,3.91,85.0
American Truck Simulator,2016,3.99,76.0
Worms W.M.D,2016,3.79,79.0
Pony Island,2016,3.96,86.0
The Banner Saga 2,2016,4.2,82.0
Owlboy,2016,3.83,88.0
Kathy Rain,2016,2.9,77.0
Total War: WARHAMMER,2016,4.05,86.0
LET IT DIE,2016,3.01,72.0
Moon Hunters,2016,3.41,62.0
Salt and Sanctuary,2016,3.92,84.0
The Walking Dead: A New Frontier,2016,3.63,71.0
UNO,2016,3.72,66.0
VA-11 Hall-A: Cyberpunk Bartender Action,2016,4.37,81.0
Batman: The Telltale Series,2016,3.75,79.0
Forager,2016,4.04,78.0
The Walking Dead: Michonne,2016,3.34,66.0
The Final Station,2016,3.85,76.0
Poly Bridge,2016,3.48,73.0
Homefront: The Revolution,2016,3.01,54.0
Forza Horizon 3,2016,4.37,88.0
Deponia Doomsday,2016,4.08,76.0
ClusterTruck,2016,3.79,76.0
Fortified,2016,2.11,66.0
Dead Rising 4,2016,3.22,74.0
Orcs Must Die! Unchained,2016,3.0,87.0
Aragami,2016,3.61,71.0
LEGO Star Wars: The Force Awakens,2016,3.62,75.0
GOD EATER RESURRECTION,2016,3.07,70.0
Obduction,2016,3.16,76.0
Reigns,2016,3.74,77.0
Hard Reset Redux,2016,3.2,73.0
LEGO Marvel's Avengers,2016,3.66,67.0
Momodora: Reverie Under the Moonlight,2016,3.86,82.0
Offworld Trading Company,2016,3.36,78.0
Battleborn,2016,2.71,69.0
"Gremlins, Inc.",2016,3.65,75.0
The Jackbox Party Pack 3,2016,4.21,81.0
Epistory - Typing Chronicles,2016,3.61,74.0
Move or Die,2016,3.7,80.0
Mother Russia Bleeds,2016,3.59,70.0
Thumper,2016,4.1,85.0
Crazy Machines 3,2016,3.14,71.0
The Descendant,2016,2.14,59.0
Virginia,2016,3.22,74.0
BioShock: The Collection,2016,4.49,83.0
Yakuza 6: The Song of Life,2016,4.41,84.0
The Deadly Tower of Monsters,2016,3.17,73.0
Devil Daggers,2016,3.93,83.0
Neon Chrome,2016,2.91,74.0
Alienation,2016,3.46,79.0
Gravity Rush Remastered,2016,4.02,80.0
Hitman GO: Definitive Edition,2016,3.57,72.0
This War of Mine: The Little Ones,2016,3.58,82.0
Scrap Garden,2016,2.18,58.0
Silence,2016,3.27,75.0
Bad North,2016,3.64,70.0
GoNNER,2016,2.9,81.0
The Witcher 3 Wild Hunt - Complete Edition,2016,4.8,92.0
BUTCHER,2016,3.0,70.0
"Warhammer 40,000: Eternal Crusade",2016,2.62,52.0
Tumblestone,2016,2.44,91.0
Mighty No. 9,2016,2.29,52.0
Samorost 3,2016,4.18,80.0
Seasons After Fall,2016,3.34,75.0
Dragon Ball Xenoverse 2,2016,3.61,74.0
Slain: Back from Hell,2016,3.25,74.0
Wuppo,2016,3.19,80.0
Brigador: Up-Armored Edition,2016,2.14,70.0
Zombie Night Terror,2016,3.4,81.0
How to Survive 2,2016,3.05,69.0
EA SPORTS UFC 2,2016,3.46,78.0
Homeworld: Deserts of Kharak,2016,3.82,79.0
Project Highrise,2016,3.6,73.0
Zero Escape: Zero Time Dilemma,2016,4.1,78.0
Duke Nukem 3D: 20th Anniversary World Tour,2016,3.99,72.0
The Dwarves,2016,3.11,61.0
Dungeon Fighter Online,2016,2.55,78.0
OneShot,2016,4.23,84.0
Bound,2016,3.19,71.0
Duelyst,2016,3.38,82.0
NBA 2K17,2016,3.33,90.0
Rusty Lake Roots,2016,4.02,75.0
Tharsis,2016,2.93,61.0
Turmoil,2016,3.5,73.0
Burly Men at Sea,2016,2.82,82.0
ReCore,2016,3.32,60.0
Assassin’s Creed The Ezio Collection,2016,4.41,73.0
Redout: Lightspeed Edition,2016,3.58,81.0
The Witcher 3: Wild Hunt – Blood and Wine,2016,4.81,92.0
Headlander,2016,3.42,74.0
WildStar,2016,3.19,82.0
Agatha Christie - The ABC Murders,2016,3.37,67.0
The Lion's Song: Episode 1 - Silence,2016,3.23,78.0
Duskers,2016,3.54,83.0
Carmageddon: Max Damage,2016,3.42,52.0
POSTAL Redux,2016,3.4,54.0
Atlas Reactor,2016,2.98,81.0
WORLD OF FINAL FANTASY,2016,3.49,77.0
The Technomancer,2016,2.93,56.0
Brigador,2016,3.28,70.0
Job Simulator,2016,3.83,68.0
STRAFE,2016,3.01,66.0
Halcyon 6: Starbase Commander,2016,2.64,71.0
Arizona Sunshine,2016,3.72,81.0
ADR1FT,2016,3.32,64.0
Event[0],2016,3.64,75.0
Batman: Return to Arkham,2016,4.42,75.0
Disgaea PC,2016,3.96,74.0
Oh...Sir!! The Insult Simulator,2016,3.31,64.0
SEUM: Speedrunners from Hell,2016,3.71,77.0
Hide and Shriek,2016,2.7,68.0
Maize,2016,2.71,65.0
Assassin’s Creed Chronicles: India,2016,3.14,63.0
Shadwen,2016,2.73,53.0
The Little Acre,2016,3.49,62.0
Death Road to Canada,2016,3.8,91.0
Okhlos: Omega,2016,3.11,69.0
Five Nights at Freddy's: Sister Location,2016,3.18,62.0
Plants vs. Zombies Garden Warfare 2,2016,3.63,81.0
ICEY,2016,3.46,84.0
Assassin’s Creed Chronicles: Russia,2016,3.05,58.0
Dangerous Golf,2016,2.91,54.0
"Pokémon Sun, Moon",2016,3.79,87.0
Until Dawn: Rush of Blood,2016,3.69,72.0
Batman: Arkham VR,2016,3.85,74.0
Rez Infinite,2016,4.03,91.0
Song of the Deep,2016,3.35,71.0
Deadbolt,2016,3.93,76.0
DRAGON QUEST BUILDERS,2016,3.75,82.0
Shantae: Half-Genie Hero,2016,3.77,76.0
Space Hulk: Deathwing,2016,2.87,58.0
We Are The Dwarves,2016,2.68,60.0
Between Me and The Night,2016,2.43,62.0
WASTED,2016,2.36,68.0
Flat Heroes,2016,3.31,82.0
Road to Ballhalla,2016,2.68,75.0
Dead Island Retro Revenge,2016,2.73,65.0
Crashlands,2016,3.66,78.0
The Warlock of Firetop Mountain,2016,3.08,70.0
The Count Lucanor,2016,3.56,78.0
Diaries of a Spaceport Janitor,2016,2.97,69.0
Lumo,2016,2.56,77.0
Pro Evolution Soccer 2017,2016,3.71,69.0
Space Run Galaxy,2016,2.19,75.0
The Way,2016,3.39,67.0
Dungeon Souls,2016,3.11,67.0
I Expect You To Die,2016,4.13,76.0
Yesterday Origins,2016,3.65,74.0
Odin Sphere Leifthrasir,2016,4.26,90.0
BlazBlue: Central Fiction,2016,3.98,85.0
Farming Simulator 17,2016,3.72,69.0
Metrico+,2016,2.28,66.0
Chronicle: RuneScape Legends,2016,2.49,76.0
Livelock,2016,2.79,73.0
Grow Up,2016,3.85,71.0
Master of Orion,2016,3.38,74.0
LEGO Harry Potter Collection,2016,3.78,73.0
Trials of the Blood Dragon,2016,3.37,54.0
Dungeon Punks,2016,2.0,71.0
Through the Woods,2016,3.39,63.0
Candle: The Power of the Flame,2016,3.38,80.0
Here They Lie,2016,2.72,62.0
Cossacks 3,2016,3.51,63.0
Ninja Senki DX,2016,2.48,72.0
Star Trek: Bridge Crew,2016,3.34,75.0
Sorcery! Parts 1 and 2,2016,3.3,69.0
Spellweaver,2016,2.59,63.0
The Curious Expedition,2016,3.93,74.0
ECHO,2016,3.6,76.0
99Vidas,2016,3.0,69.0
The Silver Case,2016,3.96,67.0
F1 2016,2016,3.78,86.0
Unbox,2016,3.04,68.0
Downfall,2016,4.31,75.0
Aurion: Legacy of the Kori-Odan,2016,1.89,69.0
The Solus Project,2016,3.47,68.0
HEX: Shards of Fate,2016,3.11,87.0
The Bunker,2016,3.34,57.0
The Last Door: Season 2 - Collector's Edition,2016,3.5,85.0
Small Radios Big Televisions,2016,2.94,67.0
The Bug Butcher,2016,3.29,81.0
Parkitect,2016,4.2,83.0
Transport Fever,2016,3.83,71.0
Battlefleet Gothic: Armada,2016,3.68,77.0
Pirate Pop Plus,2016,2.0,65.0
Rise of the Tomb Raider: 20 Year Celebration,2016,4.19,88.0
NORTH,2016,2.08,66.0
Wheels of Aurelia,2016,3.06,63.0
WWE 2K17,2016,3.27,61.0
Gemini: Heroes Reborn,2016,3.15,54.0
Madden NFL 17,2016,3.01,82.0
Rocketbirds 2: Evolution,2016,2.74,67.0
On Rusty Trails,2016,2.6,77.0
WRC 6 FIA World Rally Championship,2016,3.0,68.0
Out of the Park Baseball 17,2016,2.33,92.0
Quern - Undying Thoughts,2016,4.0,83.0
Zenith,2016,2.75,57.0
FORCED SHOWDOWN,2016,3.08,67.0
1979 Revolution: Black Friday,2016,3.52,80.0
Dungelot: Shattered Lands,2016,3.17,78.0
Ember,2016,2.69,70.0
Stephen's Sausage Roll,2016,4.18,90.0
EA SPORTS NHL 17,2016,3.29,78.0
Rogue Stormers,2016,2.28,68.0
Attack on Titan / A.O.T. Wings of Freedom,2016,3.87,76.0
Seraph,2016,2.95,80.0
The Metronomicon: Slay the Dance Floor,2016,3.37,79.0
Kelvin and the Infamous Machine,2016,3.21,79.0
ZHEROS,2016,2.44,58.0
Starpoint Gemini Warlords,2016,2.07,74.0
Football Manager 2017,2016,4.2,80.0
8-Bit Armies,2016,3.39,69.0
The Tomorrow Children,2016,2.45,54.0
Masquerada: Songs and Shadows,2016,3.47,64.0
I Am Setsuna,2016,3.28,73.0
Shardlight,2016,3.56,75.0
World of Warcraft: Legion,2016,4.33,88.0
Assassin's Creed Chronicles,2016,2.96,70.0
Berserk and the Band of the Hawk,2016,3.09,60.0
"That Dragon, Cancer",2016,3.62,78.0
Shadow of the Beast,2016,3.24,64.0
Shu,2016,2.9,85.0
Dark Souls III: Ashes of Ariandel,2016,4.44,72.0
Quadrilateral Cowboy,2016,4.02,81.0
Ape Escape 2,2016,3.82,82.0
TRON RUN/r,2016,2.87,64.0
STAR OCEAN: INTEGRITY AND FAITHLESSNESS,2016,3.39,58.0
Sky Force Reloaded,2016,4.13,78.0
Chime Sharp,2016,3.45,85.0
Sébastien Loeb Rally EVO,2016,2.83,67.0
Block'hood,2016,3.35,77.0
Soul Axiom,2016,2.55,57.0
Surge,2016,4.0,77.0
Leap of Fate,2016,3.19,80.0
Anima: Gate of memories,2016,3.25,64.0
The Guest,2016,3.31,68.0
Shiny,2016,2.7,51.0
Alekhine's Gun,2016,3.2,40.0
Fire Emblem Fates: Birthright,2016,3.7,86.0
House of the Dying Sun,2016,3.58,76.0
Anarcute,2016,3.0,79.0
Overfall,2016,2.78,71.0
Good Robot,2016,3.12,67.0
Californium,2016,3.17,64.0
The Westport Independent,2016,3.38,63.0
Dying Light: The Following,2016,4.03,81.0
Bombshell,2016,2.53,43.0
Audioshield,2016,3.7,81.0
Eagle Flight,2016,3.18,74.0
Phantaruk,2016,2.22,53.0
Fire Emblem Fates: Conquest,2016,3.76,87.0
Rad Rodgers: World One,2016,3.27,72.0
Crush Your Enemies,2016,3.17,63.0
Clash Royale,2016,3.83,86.0
PSYCHO-PASS: Mandatory Happiness,2016,2.63,68.0
Demetrios - The BIG Cynical Adventure,2016,3.05,72.0
Bohemian Killing,2016,3.18,55.0
DreamBreak,2016,1.67,46.0
Wild Guns Reloaded,2016,3.79,77.0
SWORD ART ONLINE: Hollow Realization,2016,3.56,62.0
Planar Conquest,2016,2.5,53.0
Ittle Dew 2,2016,3.33,75.0
The Aquatic Adventure of the Last Human,2016,3.86,76.0
OmniBus,2016,3.09,55.0
TurnOn,2016,3.07,67.0
Fire Emblem Fates: Revelation,2016,3.82,88.0
RunGunJumpGun,2016,2.83,82.0
Alone With You,2016,3.23,75.0
Near Death,2016,3.27,70.0
Pharaonic,2016,2.71,71.0
Cobalt,2016,2.89,69.0
Goliath,2016,3.08,57.0
Kirby: Planet Robobot,2016,4.26,81.0
Don't open the doors!,2016,3.23,68.0
Rogue Wizards,2016,2.3,67.0
Megamagic: Wizards of the Neon Age,2016,2.0,67.0
Ride 2,2016,3.62,67.0
Syndrome,2016,1.75,56.0
IS Defense,2016,2.18,50.0
Xanadu Next,2016,3.5,78.0
Labyrinth of Refrain: Coven of Dusk,2016,3.94,75.0
Prospekt,2016,2.45,43.0
Teenage Mutant Ninja Turtles: Mutants in Manhattan,2016,3.03,50.0
RollerCoaster Tycoon World,2016,3.1,43.0
Brut@l,2016,2.87,66.0
Her Majesty's SPIFFING,2016,3.5,60.0
Obliteracers,2016,2.83,78.0
Clock Simulator,2016,2.75,51.0
VIDEOBALL,2016,3.44,82.0
The Assembly,2016,3.3,55.0
Tadpole Treble,2016,1.83,90.0
Fallout 4 - Far Harbor,2016,4.11,77.0
Fallout 4: Automatron,2016,3.48,70.0
Paper Mario: Color Splash,2016,3.59,76.0
Viking Squad,2016,3.76,69.0
Hungry Shark World,2016,3.62,72.0
Fallout 4: Nuka-World,2016,3.47,71.0
Mantis Burn Racing,2016,3.21,71.0
Lethal VR,2016,3.5,66.0
Hybrid Wars,2016,2.75,54.0
Mario & Luigi: Paper Jam,2016,3.43,76.0
Breached,2016,3.29,54.0
Deus Ex GO,2016,3.76,81.0
Valentino Rossi The Game,2016,3.25,72.0
Cartoon Network: Battle Crashers,2016,2.19,21.0
Werewolves Within,2016,3.27,76.0
Skylanders Imaginators,2016,3.6,76.0
Fragments of Him,2016,3.25,69.0
Can't Drive This,2016,2.75,70.0
Star Fox Zero,2016,3.29,69.0
Fossil Echo,2016,3.0,61.0
Detective Pikachu,2016,3.26,71.0
Dragon Quest VII: Fragments of the Forgotten Past,2016,3.31,81.0
DarkMaus,2016,3.1,83.0
Lichtspeer,2016,3.17,72.0
Fated: The Silent Oath,2016,2.88,67.0
CALENDULA,2016,3.25,67.0
Pokkén Tournament,2016,3.59,76.0
Eisenhorn: XENOS,2016,1.86,46.0
VOEZ,2016,4.09,86.0
Fallout 4: Wasteland Workshop,2016,2.81,53.0
Pro Cycling Manager 2016,2016,2.43,64.0
Champions of Anteria,2016,2.33,67.0
Tahira: Echoes of the Astral Empire,2016,2.86,66.0
Robonauts,2016,2.78,71.0
Heavy Rain & Beyond: Two Souls Collection,2016,4.0,78.0
Nightshade (2016),2016,4.25,68.0
EVE: Valkyrie,2016,3.29,69.0
The Climb,2016,3.71,71.0
Project X Zone 2,2016,3.75,73.0
Fate/EXTELLA: The Umbral Star,2016,3.67,68.0
Asphalt Xtreme,2016,3.0,77.0
Space Marshals 2,2016,4.29,88.0
KINGDOM HEARTS Unchained χ,2016,3.2,70.0
Rise of the Tomb Raider - Baba Yaga: The Temple of the Witch,2016,4.0,73.0
Mario Party Star Rush,2016,3.5,68.0
Destiny 2,2017,3.52,82.0
Horizon Zero Dawn,2017,4.28,89.0
Hollow Knight,2017,4.4,88.0
Little Nightmares,2017,4.03,81.0
PlayerUnknown’s Battlegrounds,2017,3.27,81.0
Prey,2017,4.28,80.0
Hellblade: Senua's Sacrifice,2017,4.23,83.0
For Honor,2017,3.3,76.0
NieR:Automata,2017,4.37,86.0
Middle-earth: Shadow of War,2017,3.86,82.0
Resident Evil 7: Biohazard,2017,4.33,85.0
Cuphead,2017,4.37,87.0
Assassin's Creed Origins,2017,3.97,81.0
Wolfenstein II: The New Colossus,2017,4.1,86.0
Divinity: Original Sin 2,2017,4.38,95.0
What Remains of Edith Finch,2017,4.39,89.0
Call of Duty: WWII,2017,3.54,77.0
The Legend of Zelda: Breath of the Wild,2017,4.48,97.0
STAR WARS Battlefront II,2017,3.58,74.0
Doki Doki Literature Club!,2017,4.06,78.0
Sonic Mania,2017,3.86,85.0
Crash Bandicoot N. Sane Trilogy,2017,4.12,81.0
Sniper Elite 4,2017,3.58,78.0
The LEGO NINJAGO Movie Video Game,2017,2.91,70.0
Injustice 2,2017,3.92,88.0
Outlast 2,2017,3.68,76.0
The Evil Within 2,2017,4.14,82.0
Life is Strange: Before The Storm,2017,3.95,77.0
Uncharted: The Lost Legacy,2017,4.27,85.0
Mass Effect: Andromeda,2017,3.21,73.0
Dishonored: Death of the Outsider,2017,4.05,83.0
Super Mario Odyssey,2017,4.42,97.0
Tom Clancy's Ghost Recon Wildlands,2017,3.57,72.0
The Surge,2017,3.19,72.0
Need for Speed Payback,2017,3.2,61.0
TERA,2017,2.85,77.0
RiME,2017,3.67,78.0
Nioh,2017,3.81,88.0
South Park: The Fractured But Whole,2017,4.04,80.0
SteamWorld Dig 2,2017,4.07,88.0
RUINER,2017,3.72,78.0
Snake Pass,2017,3.23,71.0
We Were Here,2017,3.78,63.0
Conan Exiles,2017,2.85,67.0
Crossout,2017,2.81,68.0
OKAMI HD,2017,4.18,92.0
